bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
5077,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger,4.11,1556432461,9781556432460,eng,240,248,27,9/4/1997,North Atlantic Books
5084,My Life in France,Julia Child/Alex Prud'Homme,4.17,1400043468,9781400043460,eng,336,69153,6152,4/4/2006,Knopf Publishing Group
5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,4.21,0385663552,9780385663557,eng,624,28,7,10/5/2010,Anchor Canada
5094,The Drawing of the Three (The Dark Tower  #2),Stephen King,4.23,0451210859,9780451210852,eng,463,173022,5139,8/5/2003,Signet
5102,The Handmaid's Tale,Margaret Atwood/Valerie Martin,4.11,0307264602,9780307264602,eng,350,2102,282,10/17/2006,Everyman's Library
5104,The Handmaid's Tale,Margaret Atwood,4.11,0435124099,9780435124090,en-GB,308,529,59,9/1/2009,Heinemann Library
5107,The Catcher in the Rye,J.D. Salinger,3.80,0316769177,9780316769174,eng,277,2457092,43499,1/30/2001,Back Bay Books
5111,The Catcher in the Rye - Barron's Book Notes,Barron's,3.72,0812034074,9780812034073,eng,120,775,24,10/1/1984,Barron's Educational Series
5113,Franny and Zooey,J.D. Salinger,3.98,0316769029,9780316769020,eng,201,167157,4994,1/30/2001,Back Bay Books
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,4.11,0316766941,9780316766944,eng,256,40629,1189,1/30/2001,Back Bay Books
5128,The Doors of Perception & Heaven and Hell,Aldous Huxley,3.92,0060595183,9780060595180,eng,187,30012,797,5/4/2004,Harper Perennial Modern Classics
5129,Brave New World,Aldous Huxley,3.99,0060929871,9780060929879,eng,288,1247221,20014,9/1/1998,HarperPerennial / Perennial Classics
5130,Island,Aldous Huxley,3.83,0060085495,9780060085490,eng,354,19668,1031,7/30/2002,Harper Perennial Classics
5131,The Perennial Philosophy,Aldous Huxley,4.19,006057058X,9780060570583,eng,336,3266,163,4/13/2004,Harper Perennial Modern Classics
5132,Huxley and God: Essays on Religious Experience,Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman,4.30,0824522524,9780824522520,eng,320,98,4,3/1/2003,The Crossroad Publishing Company
5134,Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley/Michael Horowitz/Cynthia Palmer,4.19,0892817585,9780892817580,eng,304,404,15,4/1/1999,Park Street Press
5135,Point Counter Point,Aldous Huxley,3.86,1564781313,9781564781314,eng,432,9522,210,10/1/1996,Dalkey Archive Press
5136,After Many a Summer Dies the Swan,Aldous Huxley,3.75,1566630185,9781566630184,en-US,368,2056,149,1/1/1993,Ivan R. Dee Publisher
5137,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,4.12,0141183780,9780141183787,en-GB,281,4773,217,2/1/2000,Penguin Classics
5139,The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger,3.74,0307275558,9780307275554,eng,432,744569,7247,5/30/2006,Anchor Books
5144,Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney,4.01,0826453279,9780826453273,en-GB,96,309,19,3/30/2002,Bloomsbury Academic
5148,A Separate Peace,John Knowles/David Levithan,3.57,0743253973,9780743253970,eng,208,175779,6261,9/30/2003,Scribner
5157,Black and Blue,Anna Quindlen,3.88,0385333137,9780385333139,eng,288,75494,1386,8/25/2010,Delta Publishing
5158,A Virtuous Woman,Kaye Gibbons,3.69,0375703063,9780375703065,eng,165,23170,587,11/5/1997,Vintage
5159,Here on Earth,Alice Hoffman,3.69,0425169693,9780425169698,eng,336,43028,1472,7/1/1999,Berkley
5160,The Heart of a Woman,Maya Angelou,4.20,0375500723,9780375500725,eng,288,17966,437,5/17/1997,Random House
5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,3.87,0140286276,9780140286274,eng,464,112856,1028,10/1/1999,Penguin Books
5167,Cane River,Lalita Tademy,4.06,0446678457,9780446678452,eng,522,42695,1845,4/1/2002,Grand Central Publishing
5168,Where the Heart Is,Billie Letts,4.02,0446672211,9780446672214,eng,376,227716,3407,6/1/1998,Grand Central Publishing
5169,Oprah Winfrey,Katherine E. Krohn,3.79,0822550008,9780822550006,eng,128,38,5,1/1/2002,Lerner Publications
5171,Drowning Ruth,Christina Schwarz,3.74,0345439104,9780345439109,eng,368,74161,2159,7/31/2001,Ballantine Books
5174,Fall on Your Knees,Ann-Marie MacDonald,3.96,0743466527,9780743466523,eng,672,55988,2434,10/29/2002,Pocket Books
5175,What Looks Like Crazy on an Ordinary Day (Idlewild  #1),Pearl Cleage,3.73,038079487X,9780380794874,eng,244,19366,645,11/1/1998,Harper Perennial
5176,While I Was Gone,Sue Miller,3.69,0345443284,9780345443281,eng,304,56320,1185,5/12/2000,Ballantine Books
5179,Mother of Pearl,Melinda Haynes,3.69,0671774670,9780671774677,eng,465,19073,427,6/1/2000,Washington Square Press
5186,Breath  Eyes  Memory,Edwidge Danticat,3.88,037570504X,9780375705045,eng,234,25200,1229,5/18/1998,Vintage
5187,The Book of Ruth,Jane Hamilton,3.85,0385265700,9780385265706,en-US,328,63595,1222,12/1/1989,Anchor Books
5190,Open House,Elizabeth Berg,3.70,0345435168,9780345435163,eng,272,54119,1629,5/1/2001,Ballantine Books
5191,The Pilot's Wife,Anita Shreve,3.52,0316601950,9780316601955,eng,304,78714,3860,3/30/1999,Back Bay Books
5196,Tara Road,Maeve Binchy,3.90,0440235596,9780440235590,eng,648,66629,1712,7/18/2000,Dell
5197,A Lesson Before Dying,Ernest J. Gaines,3.95,0375702709,9780375702709,eng,256,47143,2998,9/28/1997,Vintage
5198,Paradise,Toni Morrison,3.80,0452280397,9780452280397,eng,318,19927,812,4/1/1999,Plume (Penguin Books Ltd)
5202,The Treasure Hunt: A Little Bill Book,Bill Cosby/Varnette P. Honeywood,3.34,0590956183,9780590956185,eng,40,364,18,9/1/1997,Cartwheel
5203,She's Come Undone,Wally Lamb,3.88,0671021001,9780671021009,eng,465,294348,9096,6/28/1998,Pocket
5204,We Were the Mulvaneys,Joyce Carol Oates,3.73,0452282829,9780452282827,eng,454,87367,2553,9/1/1997,Plume
5205,A Map of the World,Jane Hamilton/Frank  Muller/C.J. Critt,3.81,0385720106,9780385720106,en-GB,400,68554,1476,12/3/1999,Anchor Books
5207,Daughter of Fortune,Isabel Allende/Margaret Sayers Peden,3.91,006019491X,9780060194918,eng,399,1005,95,10/6/1999,Harper
5209,The Meanest Thing To Say,Bill Cosby/Varnette P. Honeywood/Varnette Hon Eywood,3.54,0590956167,9780590956161,eng,40,990,55,9/1/1997,Cartwheel
5210,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,0743272935,9780743272933,eng,357,4080,501,9/15/2004,Washington Square Press
5211,A Fine Balance,Rohinton Mistry,4.36,140003065X,9781400030651,eng,603,112196,7546,11/30/2001,Vintage
5212,The Best Way to Play: A Little Bill Book,Bill Cosby/Varnette P. Honeywood/Varnette Honeywood,3.49,0590956175,9780590956178,eng,40,405,17,9/1/1997,Cartwheel
5213,White Oleander,Janet Fitch,3.96,0316284955,9780316284950,eng,480,3112,210,5/1/2000,Back Bay Books
5214,Cry  the Beloved Country,Alan Paton,3.90,0743262174,9780743262170,eng,316,3140,383,11/1/2003,Scribner
5215,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,0060740450,9780060740450,eng,458,3437,316,1/20/2004,Harper Perennial
5216,Song of Solomon,Toni Morrison,4.06,0452260116,9780452260115,en-US,337,1730,143,9/1/1987,Plume
5217,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,1417735988,9781417735983,eng,417,90,5,2/1/2006,Turtleback Books
5219,The Bluest Eye,Toni Morrison,4.03,0452282195,9780452282193,eng,216,3420,280,4/27/2000,Plume Books
5220,The Poisonwood Bible,Barbara Kingsolver,4.06,0060930535,9780060930530,eng,546,5773,828,10/1/1999,Harper Perennial
5230,Vergeef me,Wally Lamb/Inge de Heer,4.18,9022530078,9789022530078,nl,744,67,9,7/1/2001,De Boekerij
5237,The Crusader: Ronald Reagan and the Fall of Communism,Paul Kengor,4.23,0061136905,9780061136900,eng,432,179,14,10/17/2006,Harper
5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,4.13,0684848236,9780684848235,eng,304,1059,35,2/23/1999,Free Press
5249,Ethan Frome and Summer,Edith Wharton/Elizabeth Strout,3.86,0375757287,9780375757280,eng,274,483,54,5/8/2001,Modern Library
5255,Collected Stories  1891-1910,Edith Wharton/Maureen Howard,4.26,1883011930,9781883011932,eng,928,56,8,1/29/2001,Library of America
5261,A Backward Glance,Edith Wharton/Louis Auchincloss,3.76,0684847558,9780684847559,eng,385,521,77,7/15/1998,Scribner
5272,The Best Short Stories of Edith Wharton,Edith Wharton,3.77,1417911832,9781417911837,eng,300,41,4,4/16/2004,Kessinger Publishing
5289,Complete Works of Oscar Wilde,Oscar Wilde/Merlin Holland,4.45,0007144350,9780007144358,eng,1270,11903,183,8/4/2003,HarperCollins Publishers
5294,Oscar Wilde,Richard Ellmann,4.24,0394759842,9780394759845,eng,736,2695,119,11/5/1988,Vintage
5296,An Ideal Husband,Oscar Wilde,4.04,048641423X,9780486414232,eng,78,32946,895,2/5/2001,Dover Publications
5297,The Picture of Dorian Gray,Oscar Wilde/Jeffrey Eugenides,4.08,0375751513,9780375751516,eng,272,760717,17179,6/1/2004,Random House: Modern Library
5304,De Profundis and Other Writings,Oscar Wilde/Hesketh Pearson,4.21,014043089X,9780140430899,eng,252,2298,91,8/26/1976,Penguin Books
5305,Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias,3.95,1590528603,9781590528600,en-US,94,545,52,6/1/2006,Multnomah Books
5306,Travels with Charley: In Search of America,John Steinbeck,4.08,0142000701,9780142000700,eng,214,56349,3738,2/5/2002,Penguin
5307,Novels and Stories 1932–1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.35,1883011019,9781883011017,eng,909,371,25,9/1/1994,Library of America
5308,The Pearl,John Steinbeck,3.46,0142000698,9780142000694,eng,96,160706,6198,1/8/2002,Penguin Books
5309,The Life and Times of Scrooge McDuck,Don Rosa,4.67,0911903968,9780911903966,eng,266,2467,149,6/1/2005,Gemstone Publishing
5310,The Life and Times of Scrooge McDuck Companion,Don Rosa,4.48,1888472405,9781888472400,eng,208,959,22,9/19/2006,Gemstone Publishing
5314,The Last Christmas of Ebenezer Scrooge,Marvin Kaye,4.13,1592241336,9781592241330,eng,168,14,3,9/1/2004,Wildside Press
5316,Uncle Scrooge #359,Don Rosa/Carl Barks/Lars Jensen/Pat McGreal/Carol McGreal/Frank Jonker/Romano Scarpa/Mau Heymans/José Massaroli,3.88,1888472421,9781888472424,eng,64,8,1,11/7/2006,Gemstone Publishing
5319,A Christmas Story,Jean Shepherd,4.08,0767916220,9780767916226,eng,144,3187,381,10/28/2003,Broadway Books
5321,My First Story of Christmas,Tim Dowley/Roger Langton,4.07,0802417582,9780802417589,eng,24,10,1,9/1/2004,Moody Publishers
5322,The Christmas Story,Jane Werner Watson/Eloise Wilkin,4.43,0307989135,9780307989130,en-US,24,1304,32,8/1/2000,Golden Books
5327,A Christmas Carol,Charles Dickens/P.J. Lynch,4.05,0763631205,9780763631208,en-CA,160,4359,353,9/12/2006,Candlewick Press
5328,A Christmas Carol,Charles Dickens,4.05,1580495796,9781580495790,eng,112,6671,490,1/1/2012,Penguin Books
5330,The Annotated Christmas Carol,Charles Dickens/Michael Patrick Hearn/John Leech,4.05,0393051587,9780393051582,eng,266,276,46,11/17/2004,W. W. Norton  Company
5332,Charles Dickens' A Christmas Carol,Jane Parker Resnick/Christian Birmingham,4.10,0762408480,9780762408481,eng,56,58,6,10/11/2000,Running Press Kids
5337,Little Dorrit,Charles Dickens/Hablot Knight Browne/David Gates,3.99,037575914X,9780375759147,eng,1347,291,33,3/12/2002,Modern Library
5338,A Christmas Carol and Other Christmas Writings,Charles Dickens/Michael Slater,4.14,0140439056,9780140439052,eng,288,30393,449,10/30/2003,Penguin Classics
5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens,4.01,0684865378,9780684865379,eng,128,1729,364,11/9/1999,Simon  Schuster
5344,Hard Times,Charles Dickens,3.52,0321107217,9780321107213,eng,353,41041,1706,10/19/2003,Pearson Longman
5345,The Innocent Man: Murder and Injustice in a Small Town,John Grisham,3.82,0385517238,9780385517232,eng,360,52005,4136,10/10/2006,Doubleday Books
5346,The Last Juror,John Grisham,3.87,0385339682,9780385339681,eng,278,72294,1755,4/25/2006,Delta
5348,The Testament,John Grisham/Jorma-Veikko Sappinen,3.86,0440234743,9780440234746,eng,535,89014,2361,12/28/1999,Island
5349,The Rainmaker,John Grisham,3.94,0385339607,9780385339605,eng,419,151818,1489,9/27/2005,Delta
5350,The Partner,John Grisham,3.92,0385339100,9780385339100,eng,416,97474,1928,4/26/2005,Delta
5351,The Street Lawyer,John Grisham,3.83,0385339097,9780385339094,eng,384,89947,1813,4/26/2005,Bantam
5352,The Summons,John Grisham,3.69,0385339593,9780385339599,eng,384,58901,1642,9/27/2005,Delta
5354,The Brethren,John Grisham,3.73,0385339674,9780385339674,eng,384,76085,1505,12/27/2005,Delta
5356,The King of Torts,John Grisham,3.68,0385339658,9780385339650,eng,276,68098,1705,12/27/2005,Delta
5357,Skipping Christmas,John Grisham,3.49,0099481685,9780099481683,eng,198,46334,3399,11/6/2004,Arrow
5358,The Firm,Robin Waterfield/John Grisham,4.01,0582418275,9780582418271,eng,76,540910,3378,2/15/2000,Addison Wesley Publishing Company
5359,The Client,John Grisham,4.00,0385339089,9780385339087,eng,483,367399,1978,3/16/2010,Delta
5360,A Painted House,John Grisham,3.70,0385337930,9780385337939,eng,384,67857,3375,2/3/2004,Bantam
5362,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,3.99,0739342770,9780739342770,eng,0,241,9,10/10/2006,Random House Audio
5364,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,0385335970,9780385335973,eng,743,222140,11121,8/7/2001,Bantam
5368,Forever Amber,Kathleen Winsor,3.99,0141009829,9780141009827,eng,972,14409,849,7/25/2002,Penguin
5370,Amber Brown Is Green With Envy,Paula Danziger/Tony Ross,3.95,0439071712,9780439071710,en-GB,160,834,42,8/1/2004,Scholastic
5371,Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross,3.84,0142406198,9780142406199,eng,96,4787,189,9/7/2006,Puffin Books
5372,Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis,3.87,0786937424,9780786937424,eng,336,2637,64,7/1/2005,Wizards of the Coast
5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,0747411875,9780747411871,eng,509,76,5,11/12/1992,Time Warner Paperbacks
5374,The Dragon's Eye (Dragonology Chronicles  #1),Dugald A. Steer/Douglas Carrel,3.82,0763628107,9780763628109,eng,221,2221,113,11/14/2006,Candlewick Press
5375,The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant,4.00,0978655567,9780978655563,eng,341,59,8,10/1/2006,Firelight Press
5376,Dragon's Eye (Stonefort  #1),James A. Hetley,3.43,0441013724,9780441013722,en-US,368,133,16,10/31/2006,Ace
5396,Dragon's Eye,Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly,3.51,0671876090,9780671876098,en-GB,279,41,7,7/1/1994,Baen Books
5402,"Stand Back " Said the Elephant  "I'm Going to Sneeze!",Patricia Thomas/Wallace Tripp,4.39,0688093388,9780688093389,eng,32,1004,130,4/23/1990,William Morrow & Company  Inc.
5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton,4.08,0452011469,9780452011465,eng,336,2841,224,4/1/1995,Plume Books
5412,The Stand: Das letzte Gefecht,Stephen King/Joachim Körber,4.34,3404134117,9783404134113,ger,1227,256,16,9/1/2003,Bastei Lübbe
5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann,4.25,0385516487,9780385516488,eng,594,84123,571,11/1/2005,Doubleday
5414,'Salem's Lot,Stephen King/Ron McLarty,4.02,0743536967,9780743536967,eng,17,227,54,1/19/2004,Simon & Schuster Audio
5415,'Salem's Lot,Stephen King,4.02,0965772411,9780965772419,eng,405,1039,130,10/17/1975,Doubleday
5417,Carrie / 'Salem's Lot / The Shining,Stephen King,4.54,0517219026,9780517219027,eng,1096,13137,61,7/2/2002,Wings
5419,'Salem's Lot,Stephen King,4.02,0451092317,9780451092311,en-US,427,178,35,11/13/1979,Signet
5420,'Salem's Lot,Stephen King,4.02,0340770538,9780340770535,eng,586,25,6,10/6/2010,Hodder & Stoughton Ltd
5427,Orientalism,Edward W. Said,4.08,0141187425,9780141187426,eng,396,873,77,8/28/2003,Penguin Classics
5439,Interpreter of Maladies,Jhumpa Lahiri,4.15,0618101365,9780618101368,eng,198,131876,8009,5/22/2000,Houghton Mifflin Harcourt
5442,The Faiths of the Founding Fathers,David L. Holmes,3.89,0195300920,9780195300925,en-US,225,461,66,3/1/2006,Oxford University Press  USA
5452,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares,3.83,0553375938,9780553375930,eng,338,61435,1290,6/13/2006,Ember
5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares,3.81,0385729367,9780385729369,eng,384,62199,1613,1/9/2007,Delacorte Books
5458,Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park/Denise Brunkus,4.04,0375823026,9780375823022,en-US,86,111,8,4/27/2004,Random House Books for Young Readers
5471,Nineteen Eighty-Four,George Orwell/Thomas Pynchon,4.18,0452284236,9780452284234,eng,339,9910,748,5/6/2003,Plume
5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,4.28,0151010269,9780151010264,eng,400,146659,1625,6/1/2003,Houghton Mifflin Harcourt
5477,1984,George Orwell/Erich Fromm,4.18,0451516753,9780451516756,eng,268,1322,121,7/1/1981,Signet Classics
5478,Nineteen Eighty-Four,George Orwell,4.18,1421808323,9781421808321,eng,387,215,17,7/1/2005,1st World Library
5479,Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,0060776099,9780060776091,eng,340,129179,1047,7/5/2005,Harper Perennial Modern Classics
5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,0060535261,9780060535261,eng,340,421,53,6/1/2004,HarperCollins
5481,Brave New World Revisited,Aldous Huxley,3.95,0060898526,9780060898526,eng,123,12989,740,9/5/2006,Harper Perennial Modern Classics
5485,Brave New World,Aldous Huxley,3.99,0060850523,9780060850524,eng,259,13353,1286,10/17/2006,HarperCollins
5486,Andrew Carnegie,David Nasaw,3.99,1594201048,9781594201042,eng,896,2580,205,10/24/2006,Penguin Press HC  The
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.46,0375413316,9780375413315,eng,1313,3347,245,10/16/2001,Everyman's Library
5490,Children of the Alley,Naguib Mahfouz/Peter Theroux,4.10,0385264739,9780385264730,eng,464,1192,131,10/18/1996,Anchor
5497,Akhenaten: Dweller in Truth,Naguib Mahfouz/Tagreid Abu-Hassabo,3.81,0385499094,9780385499095,eng,168,1282,139,4/4/2000,Anchor
5498,Adrift on the Nile,Naguib Mahfouz/Frances Liardet,3.82,0385423330,9780385423335,eng,167,411,38,1/1/1994,Anchor Books
5499,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick,3.85,0385264763,9780385264761,eng,286,4815,446,12/1/1991,Anchor Books
5502,The Harafish,Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz,4.36,0385423357,9780385423359,eng,416,590,61,9/17/1997,Anchor Books
5503,The Day the Leader Was Killed,Naguib Mahfouz/Surgana/Naguib Mahfouz,3.63,0385499221,9780385499224,eng,112,809,93,6/6/2000,Anchor
5508,Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters,4.27,0140369260,9780140369267,eng,113,24181,242,5/1/1995,Puffin Books
5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies/Alison Leslie Gold,4.29,0671662341,9780671662349,eng,252,55487,669,4/15/1988,Touchstone Books
